page,status,score,severity,category,check,message,evidence
es/parque-bondinho.html,FAIL,64,FAIL,SEO_SCHEMA,restaurant_type_array,Restaurant misturado em @type array.,
es/parque-bondinho.html,FAIL,64,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
es/parque-bondinho.html,FAIL,64,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
es/parque-bondinho.html,FAIL,64,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
es/por-do-sol-morro-da-urca.html,FAIL,76,FAIL,SEO,meta_description,Página sem meta description.,
es/por-do-sol-morro-da-urca.html,FAIL,76,FAIL,SEO,canonical,Página sem canonical.,
es/por-do-sol-morro-da-urca.html,FAIL,76,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
es/por-do-sol-morro-da-urca.html,FAIL,76,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
es/restaurante-bondinho-pan-de-azucar.html,FAIL,76,FAIL,SEO,meta_description,Página sem meta description.,
es/restaurante-bondinho-pan-de-azucar.html,FAIL,76,FAIL,SEO,canonical,Página sem canonical.,
es/restaurante-bondinho-pan-de-azucar.html,FAIL,76,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
es/restaurante-bondinho-pan-de-azucar.html,FAIL,76,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
es/restaurante-morro-da-urca.html,FAIL,76,FAIL,SEO,meta_description,Página sem meta description.,
es/restaurante-morro-da-urca.html,FAIL,76,FAIL,SEO,canonical,Página sem canonical.,
es/restaurante-morro-da-urca.html,FAIL,76,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
es/restaurante-morro-da-urca.html,FAIL,76,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
es/restaurantes-cerca-del-pan-de-azucar.html,FAIL,76,FAIL,SEO,meta_description,Página sem meta description.,
es/restaurantes-cerca-del-pan-de-azucar.html,FAIL,76,FAIL,SEO,canonical,Página sem canonical.,
es/restaurantes-cerca-del-pan-de-azucar.html,FAIL,76,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
es/restaurantes-cerca-del-pan-de-azucar.html,FAIL,76,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
es/roteiro-meio-dia-urca-pao-de-acucar.html,FAIL,74,FAIL,SEO,meta_description,Página sem meta description.,
es/roteiro-meio-dia-urca-pao-de-acucar.html,FAIL,74,FAIL,SEO,canonical,Página sem canonical.,
es/roteiro-meio-dia-urca-pao-de-acucar.html,FAIL,74,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
es/roteiro-meio-dia-urca-pao-de-acucar.html,FAIL,74,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
es/roteiro-meio-dia-urca-pao-de-acucar.html,FAIL,74,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
eventos.html,WARN,96,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
eventos.html,WARN,96,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
feijoada-com-vista-rio-de-janeiro.html,FAIL,76,FAIL,SEO,meta_description,Página sem meta description.,
feijoada-com-vista-rio-de-janeiro.html,FAIL,76,FAIL,SEO,canonical,Página sem canonical.,
feijoada-com-vista-rio-de-janeiro.html,FAIL,76,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
feijoada-com-vista-rio-de-janeiro.html,FAIL,76,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
feijoada.html,FAIL,84,FAIL,SEO,meta_description,Página sem meta description.,
feijoada.html,FAIL,84,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
feijoada.html,FAIL,84,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
feijoada.html,FAIL,84,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
gastronomia-carioca.html,FAIL,74,FAIL,SEO,meta_description,Página sem meta description.,
gastronomia-carioca.html,FAIL,74,FAIL,SEO,canonical,Página sem canonical.,
gastronomia-carioca.html,FAIL,74,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
gastronomia-carioca.html,FAIL,74,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
gastronomia-carioca.html,FAIL,74,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
general-3/index.html,FAIL,88,FAIL,SEO,meta_description,Página sem meta description.,
general-3/index.html,FAIL,88,WARN,SEO_SCHEMA,jsonld_missing,Página sem JSON-LD.,
guia-do-rio.html,FAIL,74,FAIL,SEO,meta_description,Página sem meta description.,
guia-do-rio.html,FAIL,74,FAIL,SEO,canonical,Página sem canonical.,
guia-do-rio.html,FAIL,74,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
guia-do-rio.html,FAIL,74,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
guia-do-rio.html,FAIL,74,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
index.html,FAIL,64,FAIL,SEO,meta_description,Página sem meta description.,
index.html,FAIL,64,FAIL,SEO,canonical,Página sem canonical.,
index.html,FAIL,64,FAIL,SEO_SCHEMA,restaurant_type_array,Restaurant misturado em @type array.,
index.html,FAIL,64,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
index.html,FAIL,64,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
index.html,FAIL,64,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
morro-da-urca.html,FAIL,64,FAIL,SEO,meta_description,Página sem meta description.,
morro-da-urca.html,FAIL,64,FAIL,SEO,canonical,Página sem canonical.,
morro-da-urca.html,FAIL,64,FAIL,SEO_SCHEMA,restaurant_type_array,Restaurant misturado em @type array.,
morro-da-urca.html,FAIL,64,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
morro-da-urca.html,FAIL,64,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
morro-da-urca.html,FAIL,64,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
nossa-visao.html,FAIL,68,FAIL,SEO,meta_description,Página sem meta description.,
nossa-visao.html,FAIL,68,FAIL,SEO,canonical,Página sem canonical.,
nossa-visao.html,FAIL,68,FAIL,SEO_SCHEMA,restaurant_type_array,Restaurant misturado em @type array.,
nossa-visao.html,FAIL,68,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
o-que-fazer-depois-do-bondinho-pao-de-acucar.html,FAIL,74,FAIL,SEO,meta_description,Página sem meta description.,
o-que-fazer-depois-do-bondinho-pao-de-acucar.html,FAIL,74,FAIL,SEO,canonical,Página sem canonical.,
o-que-fazer-depois-do-bondinho-pao-de-acucar.html,FAIL,74,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
o-que-fazer-depois-do-bondinho-pao-de-acucar.html,FAIL,74,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
o-que-fazer-depois-do-bondinho-pao-de-acucar.html,FAIL,74,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
offline.html,WARN,96,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
offline.html,WARN,96,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
onde-comer-no-pao-de-acucar.html,FAIL,76,FAIL,SEO,meta_description,Página sem meta description.,
onde-comer-no-pao-de-acucar.html,FAIL,76,FAIL,SEO,canonical,Página sem canonical.,
onde-comer-no-pao-de-acucar.html,FAIL,76,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
onde-comer-no-pao-de-acucar.html,FAIL,76,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
parque-bondinho-pao-de-acucar.html,FAIL,76,FAIL,SEO,meta_description,Página sem meta description.,
parque-bondinho-pao-de-acucar.html,FAIL,76,FAIL,SEO,canonical,Página sem canonical.,
parque-bondinho-pao-de-acucar.html,FAIL,76,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
parque-bondinho-pao-de-acucar.html,FAIL,76,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
parque-bondinho.html,FAIL,54,FAIL,SEO,title,Página sem title válido.,
parque-bondinho.html,FAIL,54,FAIL,SEO,meta_description,Página sem meta description.,
parque-bondinho.html,FAIL,54,FAIL,SEO,canonical,Página sem canonical.,
parque-bondinho.html,FAIL,54,FAIL,SEO_SCHEMA,restaurant_type_array,Restaurant misturado em @type array.,
parque-bondinho.html,FAIL,54,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
parque-bondinho.html,FAIL,54,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
parque-bondinho.html,FAIL,54,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
por-do-sol-morro-da-urca.html,FAIL,76,FAIL,SEO,meta_description,Página sem meta description.,
por-do-sol-morro-da-urca.html,FAIL,76,FAIL,SEO,canonical,Página sem canonical.,
por-do-sol-morro-da-urca.html,FAIL,76,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
por-do-sol-morro-da-urca.html,FAIL,76,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
restaurante-bondinho-pao-de-acucar.html,FAIL,76,FAIL,SEO,meta_description,Página sem meta description.,
restaurante-bondinho-pao-de-acucar.html,FAIL,76,FAIL,SEO,canonical,Página sem canonical.,
restaurante-bondinho-pao-de-acucar.html,FAIL,76,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
restaurante-bondinho-pao-de-acucar.html,FAIL,76,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
restaurante-morro-da-urca.html,FAIL,76,FAIL,SEO,meta_description,Página sem meta description.,
restaurante-morro-da-urca.html,FAIL,76,FAIL,SEO,canonical,Página sem canonical.,
restaurante-morro-da-urca.html,FAIL,76,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
restaurante-morro-da-urca.html,FAIL,76,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
restaurantes-perto-do-pao-de-acucar.html,FAIL,76,FAIL,SEO,meta_description,Página sem meta description.,
restaurantes-perto-do-pao-de-acucar.html,FAIL,76,FAIL,SEO,canonical,Página sem canonical.,
restaurantes-perto-do-pao-de-acucar.html,FAIL,76,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
restaurantes-perto-do-pao-de-acucar.html,FAIL,76,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
restaurantes-romanticos-rio-de-janeiro.html,FAIL,76,FAIL,SEO,meta_description,Página sem meta description.,
restaurantes-romanticos-rio-de-janeiro.html,FAIL,76,FAIL,SEO,canonical,Página sem canonical.,
restaurantes-romanticos-rio-de-janeiro.html,FAIL,76,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
restaurantes-romanticos-rio-de-janeiro.html,FAIL,76,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
roteiro-meio-dia-urca-pao-de-acucar.html,FAIL,74,FAIL,SEO,meta_description,Página sem meta description.,
roteiro-meio-dia-urca-pao-de-acucar.html,FAIL,74,FAIL,SEO,canonical,Página sem canonical.,
roteiro-meio-dia-urca-pao-de-acucar.html,FAIL,74,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
roteiro-meio-dia-urca-pao-de-acucar.html,FAIL,74,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
roteiro-meio-dia-urca-pao-de-acucar.html,FAIL,74,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
src/partials/en/footer.html,FAIL,66,FAIL,SEO,title,Página sem title válido.,
src/partials/en/footer.html,FAIL,66,FAIL,SEO,meta_description,Página sem meta description.,
src/partials/en/footer.html,FAIL,66,FAIL,SEO,canonical,Página sem canonical.,
src/partials/en/footer.html,FAIL,66,WARN,SEO,h1,Página sem H1 detectado.,
src/partials/en/footer.html,FAIL,66,WARN,SEO_SCHEMA,jsonld_missing,Página sem JSON-LD.,
src/partials/en/nav.html,FAIL,66,FAIL,SEO,title,Página sem title válido.,
src/partials/en/nav.html,FAIL,66,FAIL,SEO,meta_description,Página sem meta description.,
src/partials/en/nav.html,FAIL,66,FAIL,SEO,canonical,Página sem canonical.,
src/partials/en/nav.html,FAIL,66,WARN,SEO,h1,Página sem H1 detectado.,
src/partials/en/nav.html,FAIL,66,WARN,SEO_SCHEMA,jsonld_missing,Página sem JSON-LD.,
src/partials/es/footer.html,FAIL,66,FAIL,SEO,title,Página sem title válido.,
src/partials/es/footer.html,FAIL,66,FAIL,SEO,meta_description,Página sem meta description.,
src/partials/es/footer.html,FAIL,66,FAIL,SEO,canonical,Página sem canonical.,
src/partials/es/footer.html,FAIL,66,WARN,SEO,h1,Página sem H1 detectado.,
src/partials/es/footer.html,FAIL,66,WARN,SEO_SCHEMA,jsonld_missing,Página sem JSON-LD.,
src/partials/es/nav.html,FAIL,66,FAIL,SEO,title,Página sem title válido.,
src/partials/es/nav.html,FAIL,66,FAIL,SEO,meta_description,Página sem meta description.,
src/partials/es/nav.html,FAIL,66,FAIL,SEO,canonical,Página sem canonical.,
src/partials/es/nav.html,FAIL,66,WARN,SEO,h1,Página sem H1 detectado.,
src/partials/es/nav.html,FAIL,66,WARN,SEO_SCHEMA,jsonld_missing,Página sem JSON-LD.,
src/partials/pt/footer.html,FAIL,66,FAIL,SEO,title,Página sem title válido.,
src/partials/pt/footer.html,FAIL,66,FAIL,SEO,meta_description,Página sem meta description.,
src/partials/pt/footer.html,FAIL,66,FAIL,SEO,canonical,Página sem canonical.,
src/partials/pt/footer.html,FAIL,66,WARN,SEO,h1,Página sem H1 detectado.,
src/partials/pt/footer.html,FAIL,66,WARN,SEO_SCHEMA,jsonld_missing,Página sem JSON-LD.,
src/partials/pt/nav.html,FAIL,66,FAIL,SEO,title,Página sem title válido.,
src/partials/pt/nav.html,FAIL,66,FAIL,SEO,meta_description,Página sem meta description.,
src/partials/pt/nav.html,FAIL,66,FAIL,SEO,canonical,Página sem canonical.,
src/partials/pt/nav.html,FAIL,66,WARN,SEO,h1,Página sem H1 detectado.,
src/partials/pt/nav.html,FAIL,66,WARN,SEO_SCHEMA,jsonld_missing,Página sem JSON-LD.,
